road,type,condition,name,lat,lon,length
N2,Steel Beam & RCC Slab,A,chuna hati,25.1317777777777,92.1202777777777,21.8
N2,Steel Beam & RCC Slab,A,Chuna Hati Bridge,25.131666,92.1203049,22.0
N2,Truss with RCC Slab,A,Ching Gil Bridge,25.1216382,92.1203327,79.0
N2,Truss with RCC Slab,A,CHING GIL STEEL BEAM AND RCC SLAB,25.1384166666666,92.1202777777777,79.0
N2,RCC Girder Bridge,A,MUKTTAR PUR RCC GIDER BRIDGE,25.1408333333333,92.1197222222222,14.4
N2,RCC Girder Bridge,A,Mukterpur Bridge,25.1408608,92.1197771,14.5
N2,Truss with RCC Slab,B,BILAY MORE STEEL BEAM AND RCC SLAB,25.1502777777777,92.1125,63.5
N2,Truss with RCC Slab,A,Bilay More Bridge,25.15025,92.1126944,63.5
N2,Truss with RCC Slab,A,Rang Pani Bridge,25.15225,92.1085,47.5
N2,Truss with RCC Slab,A,RANG PANI STEEL BEAM AND RCC SLAB,25.1523333333333,92.1084444444444,47.5
N2,Steel Beam & RCC Slab,A,RANG PASI,25.15375,92.1076388888888,17.0
N2,Steel Beam & RCC Slab,A,Rang Pasi Bridge,25.1536944,92.1073611,17.0
N2,RCC Girder Bridge,C,Rang Pasi Bridge,25.1546944,92.1056389,36.5
N2,RCC Girder Bridge,B,RANG PASI,25.1544722222222,92.1053055555555,37.6
N2,Truss with RCC Slab,A,BANGLA BAZAR,25.159,92.0997777777777,81.0
N2,Steel Beam & RCC Slab,A,Bangla Bazar Bridge,25.1589167,92.1001389,81.0
N2,RCC Girder Bridge,B,Asum Bazar Bridge,25.1645556,92.0960274,36.5
N2,RCC Girder Bridge,A,ASUM BAZAR,23.1645555555555,92.0960277777777,36.7
N2,Truss with RCC Slab,A,Noljuri Bridge,25.1772493,92.0558889,39.5
N2,Truss with RCC Slab,A,NOLJURI,25.1770833333333,92.0554166666666,39.5
N2,Steel Beam & RCC Slab,A,NOLJURI,25.1764166666666,92.0541944444444,24.5
N2,Steel Beam & RCC Slab,A,Noljuri Bridge,25.1763882,92.0542222,24.5
N2,Box Culvert,A,.,25.1783333333333,92.0261111111111,3.5
N2,Box Culvert,A,.,25.175,92.0252777777777,3.5
N2,Box Culvert,A,.,25.1744444444444,92.0244444444444,2.0
N2,Box Culvert,A,.,25.1719444444444,92.02,6.5
N2,Box Culvert,A,.,25.1711111111111,92.0186111111111,7.0
N2,Box Culvert,A,.,25.1680555555555,92.0180555555555,3.5
N2,Box Culvert,A,.,25.165,92.0183333333333,5.0
N2,Baily with Steel Deck,A,.,25.1613888888888,92.0172222222222,40.0
N2,Box Culvert,A,.,24.9005555555555,91.9141666666666,5.0
N204,RCC Girder Bridge,C,JOGIDISH PUR TEMORIA,24.1483055555555,91.3513888888888,4.0
N204,Truss with RCC Slab,A,Telaria Chara Bridge,24.1460274,91.3513056,40.0
N204,Truss with RCC Slab,B,TELARIA CHARA,24.1459166666666,91.3512777777777,40.0
N204,RCC Girder Bridge,C,UTTOR SUMA BRIDGE,24.1439722222222,91.3511944444444,3.85
N204,Box Culvert,C,NOYAHADI CULVERT,24.1397777777777,91.3513333333333,12.6
N204,Slab Culvert,B,DOKHIR SHURMA CULVERT,24.137,91.3515555555555,9.5
N204,Slab Culvert,B,SURMA CULVERT,24.1322777777777,91.3519444444444,3.0
N204,Box Culvert,A,TELIAPERA SUBMARGE,24.1310555555555,91.3572222222222,1.5
N204,Box Culvert,B,20 NOVEMBER AMTOLI,24.1240833333333,91.4126111111111,9.5
N204,Box Culvert,C,CHADCHURY CULVERT,24.1287222222222,91.4303055555555,4.6
N204,Box Culvert,B,SHOT CHORY FOREST CULVERT,24.1284166666666,91.4317777777777,1.4
N204,Baily with Steel Deck,A,SATH SARI,24.1268611111111,91.4429166666666,24.8
N204,Box Culvert,A,CHAKLA PUNGI,24.1275277777777,91.4466388888889,2.8
N204,Box Culvert,A,CHANTRI CHARA CULVERTR,24.1271944444444,91.4520277777777,6.0
N204,Box Culvert,A,CHANDRI CULVERT,24.1278888888888,91.464,1.65
N204,RCC Girder Bridge,A,Ram Bhanga Bridge,24.0013333,91.4771938,50.0
N204,Box Culvert,B,RAMAGANJA CULVERT,24.1387499999999,91.4805,9.3
N204,RCC Girder Bridge,A,LABONGO GIRDER BRIDGE,24.1422222222222,91.4829722222222,39.8
N204,Box Culvert,A,CHANDRI CULVERT,24.1445,91.4834166666666,1.8
N204,RCC Girder Bridge,A,Labongo Bridge,24.1441099924302,91.4833719864541,46.8
N204,Box Culvert,D,KARAGANUT,24.1464722222222,91.4849722222222,13.5
N204,Box Culvert,A,CHANDPUR BOX CULVERT,24.1719722222222,91.5000277777777,6.2
N204,Truss with RCC Slab,A,CHANDPUR STEEL BEAM AND RCC SLAB,24.173,91.5020277777777,39.4
N204,Truss with RCC Slab,B,Chandpur Bridge,24.1859997,91.5135,39.5
N204,Box Culvert,A,HATUNDA BOX CULVERT,24.1931111111111,91.5193611111111,9.24
N204,Box Culvert,A,NATUM BAZAR BOX CULVERT,24.2064166666666,91.5145277777777,3.0
N204,Box Culvert,A,SIGNHARD BOX CULVERT,24.2175277777777,91.5098055555555,2.24
N204,Box Culvert,A,PICE MILL BOX CULVERT,24.2212499999999,91.5086111111111,3.1
N204,Box Culvert,C,NORPATI BOX CULVERT,24.2274722222222,91.5063611111111,3.12
N204,Box Culvert,C,NORPATI BOX CULVERT,24.2306388888888,91.5049444444444,24.2
N204,Box Culvert,A,CRIKOTA,24.2332222222222,91.5039444444444,1.55
N204,Box Culvert,A,DURGAPUR,24.2504722222222,91.4933333333333,1.5
N204,RCC Girder Bridge,A,DORGAPUR RCC GIDER BRIDGE,24.2522777777777,91.4909722222222,17.8
N204,RCC Girder Bridge,C,Durgapur Bridge,24.252372476923,91.4912738641025,17.85
N204,Box Culvert,A,NEAR SHAIS TAGAMJ BOX CULVERT,24.2616666666666,91.48225,4.5
N204,Slab Culvert,A,UBAHATA SLAB CULVERT,24.2665833333333,91.4769444444444,4.3
N207,RCC Bridge,B,Mirpur Bridge,24.297583,91.5135278,22.29
N207,RCC Bridge,C,Mirpur RCC Bridge,24.28775,91.5137222222222,22.29
N207,Steel Beam & RCC Slab,C,BINAGOU,24.2958333333333,91.5236111111111,19.4
N207,Steel Beam & RCC Slab,A,Binagou Bridge,24.2958608,91.5238049,19.5
N207,RCC Girder Bridge,B,Natun Bazar Bridge,24.2936663,91.5370552,30.25
N207,RCC Girder Bridge,C,NATUN BAZAR RCC GIRDER,24.2937777777777,91.5368888888888,30.76
N207,Arch Masonry,C,Naturbazar Arch Rcc culvert,24.2935,91.5380555555555,2.5
N207,RCC Girder Bridge,B,Karangi Bridge,24.2929719,91.5463886,38.25
N207,RCC Girder Bridge,B,KARANGI BRIDGE,24.2928888888888,91.5462222222222,38.4
N207,Box Culvert,A,MIRZAPUR BOX CULVERT,24.2911111111111,91.5565,3.0
N207,Box Culvert,A,KACHA BAZAR BOX CULVERT,24.2916666666666,91.5742777777777,6.0
N207,Box Culvert,C,DHLKI BOX CULVERT,24.2948333333333,91.5846388888888,18.7
N207,Box Culvert,A,KARMADA BOX CULVERT,24.296,91.5887777777777,3.0
N207,Box Culvert,A,Sataoan box culvert,24.2983055555555,91.6346111111111,2.5
N207,Box Culvert,A,MOTIGAMJ BOX CULVERT,24.3024722222222,91.66775,13.5
N207,Steel Beam & RCC Slab,A,LAYER KAL BRIDGE,24.3035,91.6739722222222,23.8
N207,Steel Beam & RCC Slab,B,Laiarkal Bridge,24.3035,91.6740827,31.4
N207,Box Culvert,A,Mofigauj box culvert,24.3046111111111,91.6798888888889,1.5
N207,Steel Beam & RCC Slab,A,MOTIGANJ BRIDGE,24.3049722222222,91.6813611111111,45.0
N207,Steel Beam & RCC Slab,A,Motiganj Bridge,24.305,91.6813882,46.3
N207,Box Culvert,B,BILASHER PARA BOX CULVERT,24.3029166666666,91.6906111111111,23.2
N207,Box Culvert,A,AMANATUR BOX CULVERT,24.3021944444444,91.6934166666666,18.0
N207,Steel Beam & RCC Slab,A,SRIMANGLE BASTE BRIDGE,24.3024166666666,91.7184166666666,12.0
N207,Steel Beam & RCC Slab,A,Sreemangal Basti Bridge,24.3025833,91.7186104,13.35
N207,Box Culvert,A,SIRMONGAL BOX CULVERT,23.3083888888888,91.7264166666666,16.9
N207,Box Culvert,A,NEAR SHRIMANGAL THANA,24.3146388888888,91.7337222222222,3.0
N207,Box Culvert,B,2 NUMBER POLE,24.3169444444444,91.7347777777777,9.2
N207,Box Culvert,B,3 NUMBER POLE,24.3190277777777,91.7353888888888,4.5
N207,Box Culvert,B,4 NUMBER POLE,24.3210833333333,91.7359166666666,6.0
N207,Box Culvert,A,ZOINAG SARA CULVET,24.3235833333333,91.7364722222222,19.0
N207,Box Culvert,B,6-NUMSER POLE BOX CULVERT,24.3286944444444,91.7378333333333,9.0
N207,Box Culvert,B,ESUPPUR CULVERT,24.3313888888888,91.7385555555555,6.0
N207,Steel Beam & RCC Slab,A,NOWGAON BRIGE,24.3387222222222,91.7410277777777,12.3
N207,Steel Beam & RCC Slab,A,Nowgaon Bridge,24.3386386,91.7409719,15.8
N207,Box Culvert,A,NOWGAON -2 CULVERT,24.3418055555555,91.7426666666666,4.0
N207,Slab Culvert,A,RAZAPUR CULVERT,24.3448888888888,91.7446111111111,4.5
N207,Box Culvert,A,KALIR BAZAR CULVERT,24.351,91.7470277777777,1.5
N207,Box Culvert,A,KAKIA BAZAR BOX CULVERT,24.3510833333333,91.7475,4.5
N207,Box Culvert,C,SHIRAZ NAGAR,24.3570555555555,91.7486388888888,6.0
N207,Box Culvert,A,LAMWA CULVERT,24.3603055555555,91.7493055555555,12.4
N207,Box Culvert,C,KASIM PUR,24.3649722222222,91.7496944444444,11.8
N207,Box Culvert,D,UTTOR KALAPUR,24.3790833333333,91.7505555555555,12.7
N207,Box Culvert,B,BAYULPUR CULVERT,24.3809722222222,91.7511944444444,3.2
N207,Box Culvert,A,BAGALPUR MASDI CULVERT,24.3833888888888,91.7516666666666,6.0
N207,Box Culvert,A,HAMID NAGOR CULVERT,24.3866111111111,91.753,4.5
N207,Box Culvert,A,BHAIRAB GONG CULVERT,24.3928611111111,91.7541388888888,6.0
N207,Box Culvert,B,SHUHAPUR CULVERT,24.4071111111111,91.7546666666666,9.4
N207,Box Culvert,C,GIYASPUR BOX CULVERT,24.4123611111111,91.7556111111111,18.7
N207,Box Culvert,C,CODUPUR BOX CULVERT,24.4219444444444,91.7582777777777,6.0
N207,Box Culvert,A,CODUPUR BOX CULVERT,24.4262222222222,91.7589166666666,8.2
N207,Box Culvert,B,NETOR SOR BOX CULVERT,24.4331666666666,91.7601388888888,6.0
N207,Box Culvert,B,Mokam Bazar Box Culvert,24.4352777777777,91.7609722222222,12.2
N207,Box Culvert,A,GOMRA CULVERT,24.4381666666666,91.7619444444444,4.5
N207,Box Culvert,A,GOMRA CULVERT,24.4423333333333,91.7613611111111,4.5
N207,Box Culvert,A,pOLISHHIW RD,24.4478888888888,91.7616944444444,1.5
N207,Box Culvert,D,GOMRA BOX CULVERT,24.4501388888888,91.7618888888888,4.35
N207,Box Culvert,A,JOGANNATHPUR BOX CULVERT,24.455,91.7625,3.0
N207,Box Culvert,A,JOGONATHPUR BOX CULVERT,24.4596666666666,91.7633333333333,3.0
N207,Box Culvert,C,JAGONATH BOX CULVERT,24.4694722222222,91.7655555555555,6.0
N207,Box Culvert,C,KODALIPUR BOX CULVERT,24.4735277777777,91.7655555555555,18.45
N207,Box Culvert,A,TONA BAZAR BOX CULVERT,24.5185555555555,91.7301388888888,4.55
N207,Box Culvert,A,TANA BAZAR,24.5222222222222,91.7308333333333,9.2
N207,Box Culvert,A,SHAMPASHI CULVERT,24.5250277777777,91.7320277777777,12.1
N207,Slab Culvert,A,Kamalpur culvert,24.5349444444444,91.7335555555555,1.5
N207,Steel Beam & RCC Slab,A,KHALISPUR BRIDE,24.5608611111111,91.7238055555555,19.6
N207,Steel Beam & RCC Slab,A,Khalishpur Bridge,24.5609444,91.7236382,20.8
N207,Box Culvert,A,KHALESPUR,24.56575,91.7223611111111,14.0
N207,Box Culvert,A,BAHUR BAG,24.5779444444444,91.7047222222222,4.5
N207,RCC Girder Bridge,C,Kamarkhali Bridge,24.5762493,91.6926941,61.6
N207,RCC Girder Bridge,C,GORAKHAL BRIDGE,24.5763055555555,91.69325,61.6
N207,RCC Bridge,A,BAROAGE BOX CULVERT,24.5763333333333,91.6928055555555,7.2
N207,Box Culvert,A,GORA KHAL BOX CULVERT,24.5769722222222,91.6889722222222,3.5
N207,Steel Beam & RCC Slab,A,SHADHAPUR BRIDGE,24.5837777777777,91.68675,12.5
N207,Steel Beam & RCC Slab,A,Sadhupati Bridge,24.5837774,91.6868052,13.2
N207,Steel Beam & RCC Slab,A,Nasirpur steel beam rcc slab,24.5918055555555,91.6818055555555,101.6
N207,Steel Beam & RCC Slab,B,Borak Bridge,24.5918052,91.6817216,101.6
N207,Box Culvert,B,KHALARGON BOX CULVERT,24.5955555555555,91.68125,18.4
N207,Box Culvert,A,DAUDPUR BOX CULVERT,24.60975,91.6780277777777,3.0
N207,Box Culvert,A,MIRZAPUR BOX CULVERT,24.6251666666666,91.6779166666666,6.0
N208,Box Culvert,A,RATAULI BOX CULVERT,24.4715,91.7708888888888,6.0
N208,Box Culvert,A,NAYANAGAR BOX CULVERT,24.4749999999999,91.7722222222222,1.5
N208,Box Culvert,A,BONOVITI BOX CULVERT,24.4752222222222,91.7759166666666,1.5
N208,RCC Girder Bridge,B,BRIDGE OVER TURAG RIVER(L),24.4752222222222,91.7758888888888,51.0
N208,Box Culvert,A,PURBO SULTANPUR CULVERT,24.4841111111111,91.7768611111111,18.0
N208,PC Girder Bridge,A,MONU PC GIRDER BRIDGE,24.4936388888888,91.7744444444444,133.0
N208,PC Girder Bridge,B,Monu Bridge,24.4936941,91.7742216,137.4
N208,Box Culvert,A,CHANALE BOX CULVERT,24.4981666666666,91.7738333333333,1.0
N208,Box Culvert,A,ISLAMPUR CULVERT,24.5006944444444,91.7786944444444,8.5
N208,Box Culvert,A,ISLAMPUR BOX CULVERT,24.5027777777777,91.786,9.5
N208,Box Culvert,A,RAISREE CULVERT,24.5035833333333,91.7907777777777,2.5
N208,Box Culvert,A,RAISREE SETU BOX CULVERT,24.5031944444444,91.7967777777777,18.0
N208,Box Culvert,A,TALTOLA BOX CULVERT,24.5027222222222,91.8011666666666,14.0
N208,Box Culvert,A,KADOM HATE BOX CULVERT,24.5006944444444,91.8166944444444,12.5
N208,PC Girder Bridge,B,Longuchhara Bridge,24.50375,91.8243327,37.3
N208,Baily with Steel Deck,C,ASRAFUL KAPUL,24.5037777777777,91.8245833333333,41.7
N208,Box Culvert,A,ASRAKAPUL BOX CULVERT,24.5054444444444,91.8287777777777,9.3
N208,Box Culvert,A,MOLAL BOX CULVERT,24.5066944444444,91.8321944444444,2.1
N208,Box Culvert,A,CHATURACAHEL BOX CULVERT,24.5126388888888,91.8417777777777,3.0
N208,Box Culvert,A,Chatura Box Culvert,24.5133333333333,91.8430555555555,1.6
N208,Box Culvert,A,GOBINDO PATI BOX CULVERT,24.5159444444444,91.8474444444444,12.4
N208,Box Culvert,A,GOBINDO PATI BOX CULVERT,24.5179166666666,91.8598611111111,3.0
N208,Box Culvert,B,MOYNAR DOKAN BOX CULVERT,24.5239999999999,91.8640555555555,6.0
N208,Box Culvert,A,MAHASOHOSRO BOX CULVERT,24.52675,91.8656666666666,13.4
N208,Box Culvert,A,PONIGRAM BOX CULVERT,24.5342222222222,91.8692777777777,8.25
N208,Box Culvert,B,PONNIGRAM BOX CULVERT,24.5357777777777,91.8696666666666,12.45
N208,Box Culvert,A,VINAAJURI BOX CULVERT,24.5415277777777,91.8746111111111,9.25
N208,Box Culvert,A,CHODURI BARI BOX CULVERT,24.5444166666666,91.8771111111111,11.2
N208,RCC Girder Bridge,A,UDNACHARA BRIDGE,24.5578333333333,91.8822777777777,22.0
N208,RCC Girder Bridge,C,Vonachara Bridge,24.5578056,91.8821938,22.0
N208,PC Girder Bridge,A,Kuchimora Bridge,24.5681382,91.8859441,38.8
N208,Box Culvert,A,TALJURI BOX CULVERT,24.5720555555555,91.8886111111111,4.5
N208,Box Culvert,B,TAI JURI BOX CULVERT,24.5728611111111,91.8889444444444,14.0
N208,Box Culvert,A,BRAMMON GRAM BOX CULVERT,24.57725,91.89075,3.0
N208,RCC Girder Bridge,B,KARIMPUR BOX CULVERT,24.5884166666666,91.8946944444444,3.1
N208,Box Culvert,A,KARIMPUR BOX CULVERT,24.5896388888888,91.8955,3.1
N208,Box Culvert,A,KARIMPUR BOX CULVERT,24.593,91.8980277777777,3.1
N208,Box Culvert,A,KARIMPUR BOX CULVERT,24.5954722222222,91.8986388888889,3.1
N208,Box Culvert,A,GOYESPUR,24.5965277777777,91.8989722222222,9.5
N208,RCC Girder Bridge,C,Kutalpur Bridge,24.6009722222222,91.9000555555555,10.3
N208,Box Culvert,A,TIKERPAR BOX CULVERT,24.6045833333333,91.902,4.5
N208,Box Culvert,B,TIKERPAR BOX CULVERT,24.6079166666666,91.9035277777777,3.0
N208,PC Girder Bridge,A,DAMY BRIDGE,24.6115833333333,91.9049444444444,40.4
N208,RCC Girder Bridge,D,Damai Bridge,24.6116389,91.9049167,41.55
N208,Box Culvert,B,CHAN BAG CULVERT,24.6133333333333,91.9056666666666,3.0
N208,Box Culvert,A,UTTAR BAG BOX CULVERT,24.6156666666666,91.9066944444444,3.0
N208,Box Culvert,B,KALAMOA BOX CULVERT,24.6232222222222,91.9078611111111,3.0
N208,RCC Girder Bridge,A,MOTOP PUR BRIDGE,24.6247222222222,91.9083333333333,29.8
N208,RCC Girder Bridge,B,Motoppur Bridge,24.6249716,91.9081667,31.1
N208,Box Culvert,A,RAJAPUR BOX CULVERT,24.6281666666666,91.9090555555555,4.5
N208,Box Culvert,B,RAJAPUR BOX CULVERT,24.6298611111111,91.9096111111111,1.5
N208,Box Culvert,A,RAJAPUR BOX CULVERT,24.6312777777777,91.9101388888889,3.0
N208,Box Culvert,A,KHALAI KUL BOX CULVERT,24.6324444444444,91.9104166666666,4.5
N208,Box Culvert,A,KHALAI KUL BOX CULVERT,24.6342777777777,91.913,4.6
N208,Box Culvert,A,HOLDIKUL BOX CULVERT,24.6364999999999,91.9144166666666,4.6
N208,Box Culvert,B,LALA PUR BOX CULVERT,24.6387499999999,91.9154166666666,3.0
N208,Box Culvert,A,LALAPUR BOX CULVERT,24.6416111111111,91.9163333333333,4.6
N208,Box Culvert,A,LALAPUR BOX CULVERT,24.6425555555555,91.9164166666666,3.0
N208,RCC Bridge,A,AUKNRZGHAT CULVERT,24.64475,91.9168611111111,28.1
N208,RCC Bridge,A,Lalapur Bridge,24.6448608,91.9167771,29.0
N208,Box Culvert,A,CHILARCHOK CULVERT,24.6488611111111,91.9181666666666,4.6
N208,Box Culvert,A,CHILAR CHOK BOX CULVERT,24.6513611111111,91.9220555555555,3.0
N208,Box Culvert,A,MIRZAPUR BOX CULVERT,24.6544166666666,91.9240555555555,3.0
N208,Box Culvert,A,Mirzapur box culvert,24.6557777777777,91.9246666666666,6.0
N208,Box Culvert,A,MIRJAPUR BOX CULVERT,24.6575277777777,91.9255,3.0
N208,Box Culvert,A,Mirzapur box culvert,24.6599444444444,91.9258611111111,3.0
N208,Box Culvert,A,Kacha bahor,24.6643333333333,91.9258611111111,6.0
N208,Box Culvert,A,PALBARI CULVERT,24.6665277777777,91.9264444444444,3.0
N208,RCC Bridge,A,FENCHUGANJ BRIDGE,24.6679722222222,91.9275,24.0
N208,RCC Girder Bridge,A,Palbari Bridge,24.6668604,91.9267771,25.8
N208,Box Culvert,A,Karmada culvert,24.67,91.9284166666666,3.0
N208,Box Culvert,A,KARMADA BOX CULVERT,24.6734444444444,91.9295555555555,3.0
N208,Box Culvert,A,FARIDPUR CULVERT,24.6809166666666,91.9302777777777,3.0
N208,Box Culvert,A,FARIDPURBOX CULVERT,24.6823888888888,91.9304444444444,4.6
N208,Box Culvert,A,FARIDPUR BOX CULVERT,24.6848611111111,91.9305277777777,3.0
N208,Box Culvert,A,FARIDPUR BOX CULVERT,24.6858888888888,91.9306944444444,4.6
N208,Box Culvert,C,LUTPURBOX CULVERT,24.6883888888888,91.9313611111111,6.0
N208,Box Culvert,A,IUTPUR BOX CULVERT,24.6895555555555,91.9317777777777,3.0
N208,Box Culvert,A,NURPUR CULVERT,24.6913333333333,91.9323888888889,3.0
N208,Box Culvert,A,NURPUR BOX CULVERT,24.6925,91.9332222222222,6.0
N208,Box Culvert,A,NURPUR,24.6940277777777,91.9333388888889,6.0
N208,Box Culvert,A,Kushiara culvert,24.6959722222222,91.9314444444444,6.1
N208,RCC Girder Bridge,A,Fenchuganj Bridge,24.6937432846153,91.9334248307692,257.0
N208,PC Girder Bridge,A,KUSIARA BRIDGE,24.6960277777777,91.9319166666666,257.6
N208,Box Culvert,B,MOLIKPUR BOX CULVERT,24.7053611111111,91.9288333333333,19.0
N208,Truss with Steel Deck,C,Elaspur steal deck,24.71725,91.9285,117.0
N208,PC Girder Bridge,B,Elaspur Bridge,24.7172493,91.9283327,130.57
N208,Box Culvert,A,KALPARA BOX CULVERT,24.7331944444444,91.0934444444444,5.7
N208,RCC Girder Bridge,B,Kutalpur Bridge,24.7416941,91.923416,89.45
N208,RCC Girder Bridge,B,KUTALPUR BAZER,24.7418055555555,91.9234166666666,89.6
N208,RCC Girder Bridge,B,Kutalpur Bridge,24.7437287459662,91.9227252943714,12.0
N208,RCC Girder Bridge,B,KUTALPUR,24.7469722222222,91.9215833333333,12.0
N208,RCC Girder Bridge,B,Kutalpur Bridge,24.7425552,91.9231382,36.4
N208,RCC Girder Bridge,D,KUTALPUR,24.7548333333333,91.9188333333333,36.4
N208,RCC Girder Bridge,A,Dharampur Bridge,24.7659215057,91.9151637269,29.7
N208,RCC Girder Bridge,B,DHARAMPUR,24.7692777777777,91.9140833333333,31.6
N208,RCC Girder Bridge,A,Hajiganj Bridge,24.7693882,91.9140833,28.8
N208,RCC Girder Bridge,A,HAJIGANJ,24.7789444444444,91.9120555555555,30.3
N208,Box Culvert,A,HAJIGONJ,24.7868055555555,91.9095833333333,1.5
N208,RCC Girder Bridge,C,Mahmudabad Bridge,24.7792216,91.9116944,29.2
N208,RCC Girder Bridge,A,MAHAMODA BAD,24.7930555555555,91.9098055555555,29.5
N208,RCC Girder Bridge,A,Mogla Bazar Bridge,24.8001608595,91.91226345,20.8
N208,RCC Girder Bridge,A,MOGLA BAZER,24.8035,91.9137222222222,20.8
N208,Box Culvert,A,NAIKHAI BOX CULVERT,24.8273888888888,91.9006666666666,3.0
N208,RCC Girder Bridge,B,Jalker Kandi Bridge,24.8275549,91.9007778,32.0
N208,RCC Girder Bridge,A,JALKER KANDI,24.8353611111111,91.8981111111111,32.2
N208,Box Culvert,A,SIB BARI BOX CULVERT,24.8633055555555,91.8817222222222,3.0
N208,Box Culvert,B,KADAM TALI BOX CULVERT,24.8780833333333,91.8753333333333,5.6
N208,Box Culvert,A,KADAM TALI,24.88175,91.8729999999999,1.0
N208,Box Culvert,A,KADAM TALI BOX CULVERT,24.8822222222222,91.8700277777777,3.0
N208,Steel Beam & RCC Slab,D,Keen Bridge,,,358.0
N208,Truss with RCC Slab,D,KEEN BRIDGE,24.8861666666666,91.8680555555555,387.0
N208,Box Culvert,A,AMBAR KHANA CULVERT,24.8911111111111,91.8700277777777,3.1
